"GEO.id2","GEO.display-label","PopEstimate","Year","Median household income (dollars)","Percent workers commuting by public transportation","Percent population unemployed","Percent no health insurance coverage","Percent income below poverty level","gdp","CENTLAT","CENTLON","INTPTLAT","INTPTLON","UA","UANAME","UAPOP","UZA","UZA Area SQ Miles","UZA Name","UPTs","VRMs","VRHs","Total_Stations_2017","Total_Funding","Federal_Funding","State_Funding","Local_Funding","Other_Funding"
16540,"Chambersburg, PA Micro Area",141665,2007,46985,0.4,2.2,NA,NA,4336.6,39.9272349,-77.7213551,39.9267722,-77.7245208,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
16580,"Champaign-Urbana, IL Metro Area",221079,2007,44930,5.1,4.1,NA,NA,8641.3,40.2258334,-88.2950586,40.2344885,-88.2986226,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
16620,"Charleston, WV Metro Area",302949,2007,39829,2,3.1,NA,NA,11660.8,38.2878162,-81.6491636,38.2891613,-81.6601531,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
16700,"Charleston-North Charleston, SC Metro Area",630100,2007,49828,1.6,3.4,NA,NA,27010.6,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
16740,"Charlotte-Gastonia-Concord, NC-SC Metro Area",1650667,2007,53211,1.8,5.1,NA,NA,117393.6,NA,NA,NA,NA,"15670","Charlotte, NC--SC Urbanized Area",1249442,38,741,"Charlotte, NC-SC",20707295,15365975,986074,207,282038541,86955591,45232556,136094946,282038541
16740,"Charlotte-Gastonia-Concord, NC-SC Metro Area",1650667,2007,53211,1.8,5.1,NA,NA,117393.6,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
16820,"Charlottesville, VA Metro Area",193336,2007,53398,2.9,2.1,NA,NA,9265.1,37.9499502,-78.5934916,37.9490837,-78.5932062,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
16860,"Chattanooga, TN-GA Metro Area",517253,2007,43242,1.4,4.2,NA,NA,20617.6,35.0515178,-85.3590485,35.0493612,-85.3611582,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
16940,"Cheyenne, WY Metro Area",86353,2007,52521,0.4,2,NA,NA,4769.9,41.3071287,-104.689418,41.2928302,-104.660395,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
16980,"Chicago-Naperville-Joliet, IL-IN-WI Metro Area",9522879,2007,59255,11.5,4.8,NA,NA,534764.5,NA,NA,NA,NA,"16264","Chicago, IL--IN Urbanized Area",8608208,3,2443,"Chicago, IL-IN",618480416,223546155,14995817,1820,2852863377,545613523,374333039,1096624234,2852863377
16980,"Chicago-Naperville-Joliet, IL-IN-WI Metro Area",9522879,2007,59255,11.5,4.8,NA,NA,534764.5,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
17020,"Chico, CA Metro Area",218779,2007,39529,2.3,6.4,NA,NA,6276.6,39.6665788,-121.6007017,39.6659588,-121.6019188,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
17060,"Chillicothe, OH Micro Area",75398,2007,42466,2.2,6.9,NA,NA,NA,39.3376448,-83.0570017,39.3238969,-83.0595362,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2134864,2007,52023,2.7,3.9,NA,NA,101308.3,39.0805898,-84.4638737,39.0785901,-84.463527,"16885","Cincinnati, OH--KY--IN Urbanized Area",1624827,30,788,"Cincinnati, OH-KY-IN",26798872,17684041,1270935,65,116284149,18051124,2718897,60292869,116284149
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2134864,2007,52023,2.7,3.9,NA,NA,101308.3,39.0805898,-84.4638737,39.0785901,-84.463527,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
17220,"Clarksburg, WV Micro Area",92358,2007,36871,0.1,4.6,NA,NA,NA,39.2887713,-80.4305901,39.28835,-80.4315298,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
17300,"Clarksville, TN-KY Metro Area",265062,2007,45203,0.3,4.4,NA,NA,8777.1,36.6926261,-87.6230703,36.6957098,-87.6243072,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
17340,"Clearlake, CA Micro Area",64664,2007,40946,1.2,4.6,NA,NA,NA,39.0990889,-122.7525629,39.0948019,-122.7467569,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
17420,"Cleveland, TN Metro Area",108201,2007,37954,0.3,6,NA,NA,3072.5,35.1346314,-84.6673623,35.1381174,-84.6550787,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2096471,2007,48227,4.2,5.2,NA,NA,109142.8,41.5917003,-81.6630202,41.760392,-81.7242168,"17668","Cleveland, OH Urbanized Area",1780673,25,772,"Cleveland, OH",61839847,29536202,2230863,468,339981667,79906649,12968490,200008925,339981667
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2096471,2007,48227,4.2,5.2,NA,NA,109142.8,41.5917003,-81.6630202,41.760392,-81.7242168,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
17660,"Coeur d'Alene, ID Metro Area",134442,2007,46669,0.1,3.1,NA,NA,4445.8,47.6740325,-116.7007891,47.6759658,-116.6959222,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
17780,"College Station-Bryan, TX Metro Area",207734,2007,38238,1.5,2.9,NA,NA,6391.8,30.7559146,-96.4889759,30.7543917,-96.4885368,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
17820,"Colorado Springs, CO Metro Area",608296,2007,55304,1.3,4.3,NA,NA,24279,38.8426629,-104.6576982,38.8455072,-104.6387277,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
17860,"Columbia, MO Metro Area",163192,2007,44832,0.7,3.2,NA,NA,6115.3,39.0521821,-92.4662803,39.0430739,-92.4628056,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
17900,"Columbia, SC Metro Area",712760,2007,47605,0.9,3.7,NA,NA,30868,34.0915425,-81.0428252,34.0775845,-81.0378453,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
17940,"Columbia, TN Micro Area",79966,2007,45354,0,4,NA,NA,NA,35.6168884,-87.0770206,35.6156963,-87.0777632,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
17980,"Columbus, GA-AL Metro Area",285518,2007,41934,0.3,5.6,NA,NA,10594,32.4412704,-84.9088893,32.4368358,-84.9008787,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
18020,"Columbus, IN Metro Area",74750,2007,54406,0.6,4.2,NA,NA,4131.5,39.2059217,-85.897654,39.205843,-85.8979988,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
18140,"Columbus, OH Metro Area",1754337,2007,51707,1.6,4,NA,NA,93507.2,40.0404124,-82.9356171,40.0399483,-82.9364453,"19234","Columbus, OH Urbanized Area",1368035,36,510,"Columbus, OH",15047061,9705811,690560,10,82327781,19433456,3547951,44111862,82327781
18140,"Columbus, OH Metro Area",1754337,2007,51707,1.6,4,NA,NA,93507.2,40.0404124,-82.9356171,40.0399483,-82.9364453,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
18180,"Concord, NH Micro Area",148274,2007,59579,0.2,2.9,NA,NA,NA,43.2975201,-71.6800196,43.2995786,-71.6800412,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
18260,"Cookeville, TN Micro Area",105751,2007,32792,0.1,3.5,NA,NA,NA,36.2779744,-85.4664608,36.2772512,-85.4685013,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
18300,"Coos Bay, OR Micro Area",66453,2007,38055,0.6,3.6,NA,NA,NA,43.1844776,-124.0932986,43.1859095,-124.0941335,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
18500,"Corning, NY Micro Area",96874,2007,41015,0.5,4.5,NA,NA,NA,42.267577,-77.3836668,42.2667252,-77.3855253,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
18580,"Corpus Christi, TX Metro Area",410568,2007,40573,1.3,4,NA,NA,19684.2,27.8928655,-97.4016443,27.8989315,-97.4012355,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
18700,"Corvallis, OR Metro Area",81428,2007,45574,1.5,2.3,NA,NA,4577.4,44.4916077,-123.4295201,44.4938816,-123.4246641,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
18980,"Cullman, AL Micro Area",80554,2007,39095,0.2,2.8,NA,NA,NA,34.1318884,-86.8677751,34.1319229,-86.8692666,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
19060,"Cumberland, MD-WV Metro Area",99316,2007,35627,0.6,3.2,NA,NA,2454.9,39.531932,-78.8054308,39.5321854,-78.8070822,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",6144489,2007,54730,1.6,3.9,NA,NA,352676.1,32.8657647,-96.9318197,32.8661865,-96.9321178,"22042","Dallas--Fort Worth--Arlington, TX Urbanized Area",5121892,6,1779,"Dallas-Fort Worth-Arlington, TX",83580832,50469626,3063792,1010,891698907,167937410,2524186,663523659,891698907
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",6144489,2007,54730,1.6,3.9,NA,NA,352676.1,32.8657647,-96.9318197,32.8661865,-96.9321178,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
19140,"Dalton, GA Metro Area",134043,2007,36362,0.2,5.8,NA,NA,5768.7,34.7962249,-84.8481486,34.7969557,-84.856279,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
19180,"Danville, IL Metro Area",81191,2007,37227,0.3,7.4,NA,NA,2426.7,40.1830272,-87.7328316,40.1867542,-87.7267779,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
19260,"Danville, VA Metro Area",106139,2007,33239,2.2,5.4,NA,NA,NA,36.8109203,-79.3977991,36.811853,-79.4001219,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
19300,"Daphne-Fairhope-Foley, AL Micro Area",171769,2007,49119,0.1,2,NA,NA,5701.4,30.6601784,-87.7497842,30.6592183,-87.7460666,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",378163,2007,45903,0.7,4.4,NA,NA,17059.4,41.3968246,-90.466022,41.3916799,-90.460076,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
19380,"Dayton, OH Metro Area",835537,2007,46493,1.8,4.6,NA,NA,35300.3,39.8076032,-84.2674919,39.8060213,-84.2680123,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
19460,"Decatur, AL Metro Area",149279,2007,42559,0.3,2.7,NA,NA,4836.5,34.4907638,-87.10244,34.4893614,-87.0971469,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
19500,"Decatur, IL Metro Area",108732,2007,44762,1.1,3.7,NA,NA,5327.5,39.8598827,-88.9616248,39.8602372,-88.9615288,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",500413,2007,42276,0.5,3.3,NA,NA,15067.9,29.0633374,-81.1482217,29.057769,-81.161792,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
19740,"Denver-Aurora, CO Metro Area",2466591,2007,58875,4.7,3.9,NA,NA,145535.7,NA,NA,NA,NA,"23527","Denver--Aurora, CO Urbanized Area",2374203,18,668,"Denver-Aurora, CO",96203953,57284431,3572916,483,524340777,154617717,0,287870490,524340777
19740,"Denver-Aurora, CO Metro Area",2466591,2007,58875,4.7,3.9,NA,NA,145535.7,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
19780,"Des Moines-West Des Moines, IA Metro Area",546656,2007,55853,1.7,3.8,NA,NA,39053.8,41.5478391,-93.9397829,41.5448597,-93.9434866,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
19820,"Detroit-Warren-Livonia, MI Metro Area",4467592,2007,52542,1.5,6.8,NA,NA,211832.4,42.7156512,-83.2070247,42.7218478,-83.2008463,"23824","Detroit, MI Urbanized Area",3734090,11,1337,"Detroit, MI",50500365,32434112,2238135,38,331534865,56480573,98121992,133481512,331534865
19820,"Detroit-Warren-Livonia, MI Metro Area",4467592,2007,52542,1.5,6.8,NA,NA,211832.4,42.7156512,-83.2070247,42.7218478,-83.2008463,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
20020,"Dothan, AL Metro Area",139499,2007,36616,0.1,3.6,NA,NA,4550.8,31.2528348,-85.462409,31.2455283,-85.4691904,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
20100,"Dover, DE Metro Area",152255,2007,46788,1.4,3.8,NA,NA,5937.6,39.0958226,-75.5046313,39.0970884,-75.5029819,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
20180,"DuBois, PA Micro Area",81452,2007,36271,0,4.6,NA,NA,NA,41.0000699,-78.4743411,41.0002489,-78.473749,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
20220,"Dubuque, IA Metro Area",92359,2007,46320,0.5,2,NA,NA,4102,42.468761,-90.882485,42.4634808,-90.8787708,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
20260,"Duluth, MN-WI Metro Area",276222,2007,42615,1.9,4.1,NA,NA,9431.4,47.3116039,-92.3897029,47.3297029,-92.3762703,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
20380,"Dunn, NC Micro Area",108721,2007,38657,0.2,6.2,NA,NA,NA,35.3686415,-78.869488,35.3686348,-78.8716104,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
20500,"Durham, NC Metro Area",479624,2007,48362,4.2,4.5,NA,NA,35457.6,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
20620,"East Liverpool-Salem, OH Micro Area",108698,2007,39605,0.2,5.1,NA,NA,NA,40.7684161,-80.7771615,40.770073,-80.778455,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
20700,"East Stroudsburg, PA Micro Area",164722,2007,56860,5.1,5.8,NA,NA,5179.1,41.0579865,-75.3395739,41.0562401,-75.3290651,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
20740,"Eau Claire, WI Metro Area",157808,2007,45420,1.3,4.1,NA,NA,6140.7,44.938324,-91.2822623,44.9386719,-91.2843222,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
20940,"El Centro, CA Metro Area",161867,2007,31912,1.1,4.7,NA,NA,4542.2,33.0397416,-115.365337,33.0408143,-115.3554001,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
21060,"Elizabethtown, KY Metro Area",110221,2007,48133,0,3.8,NA,NA,4518.9,37.6530134,-85.8850354,37.6510073,-85.8874982,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
21140,"Elkhart-Goshen, IN Metro Area",197942,2007,47965,0.4,5.4,NA,NA,10907,41.5973112,-85.8587506,41.6006928,-85.8639864,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
21300,"Elmira, NY Metro Area",88015,2007,39836,1.1,3.4,NA,NA,2783.9,42.1412109,-76.7600146,42.1552804,-76.7471791,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
21340,"El Paso, TX Metro Area",734669,2007,34980,2,4.3,NA,NA,21774.4,31.7684642,-106.2345367,31.7664803,-106.2414235,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
21460,"Enterprise-Ozark, AL Micro Area",94943,2007,37220,0.1,3.1,NA,NA,NA,31.4158906,-85.8175495,31.4168403,-85.8136506,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
21500,"Erie, PA Metro Area",279092,2007,42394,2.1,3.5,NA,NA,9557,42.1172931,-80.0981495,42.1179519,-80.0963858,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
21660,"Eugene-Springfield, OR Metro Area",343591,2007,43111,3.5,3.7,NA,NA,12344.1,43.9426326,-122.8749878,43.9283286,-122.8976901,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
21700,"Eureka-Arcata-Fortuna, CA Micro Area",128864,2007,36870,1.8,3.9,NA,NA,NA,40.7028685,-123.9163169,40.7066554,-123.9261757,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
21780,"Evansville, IN-KY Metro Area",347781,2007,46173,0.6,3.8,NA,NA,14862.9,37.9788153,-87.595374,37.9790947,-87.5947795,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
21820,"Fairbanks, AK Metro Area",97484,2007,65327,1,5.1,NA,NA,5220.9,64.8100992,-146.566733,64.6760436,-146.5481586,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
22020,"Fargo, ND-MN Metro Area",192391,2007,44551,1,3.4,NA,NA,9551.5,46.9181184,-96.9651671,46.9148591,-96.9601826,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
22140,"Farmington, NM Metro Area",122427,2007,43690,0.1,2.3,NA,NA,6730.5,36.5081837,-108.3207519,36.5116245,-108.3245778,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
22180,"Fayetteville, NC Metro Area",348940,2007,42751,0.5,5.3,NA,NA,14227.7,35.0371535,-78.980347,35.0379563,-78.9822092,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",433484,2007,44552,0.3,3.8,NA,NA,17422.5,36.1956232,-94.120736,36.1976326,-94.1198967,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
22300,"Findlay, OH Micro Area",74204,2007,48567,0,3.5,NA,NA,NA,41.0018582,-83.6665848,41.0004711,-83.6660335,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
22380,"Flagstaff, AZ Metro Area",127450,2007,49633,0.5,3.1,NA,NA,4843.4,35.8352482,-111.7688421,35.8296919,-111.7737277,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",156765897,66193922,3845181,291,711348059,100738079,10341427,446073989,711348059
